,date,week,region,tests,confirmed,deaths,recovered
2204,2020-09-01,35,CZ010,2631.0,123.0,,86.0
2205,2020-09-01,35,CZ020,1587.0,74.0,,47.0
2206,2020-09-01,35,CZ031,488.0,30.0,,9.0
2207,2020-09-01,35,CZ032,504.0,34.0,,11.0
2208,2020-09-01,35,CZ041,202.0,13.0,,3.0
2209,2020-09-01,35,CZ042,394.0,10.0,,9.0
2210,2020-09-01,35,CZ051,291.0,14.0,1.0,8.0
2211,2020-09-01,35,CZ052,320.0,20.0,,11.0
2212,2020-09-01,35,CZ053,456.0,27.0,,18.0
2213,2020-09-01,35,CZ063,498.0,29.0,,15.0
2214,2020-09-01,35,CZ064,827.0,57.0,,34.0
2215,2020-09-01,35,CZ071,373.0,7.0,,7.0
2216,2020-09-01,35,CZ072,410.0,18.0,,5.0
2217,2020-09-01,35,CZ080,1548.0,22.0,,16.0
2218,2020-09-02,35,CZ010,2789.0,144.0,,93.0
2219,2020-09-02,35,CZ020,1326.0,83.0,,38.0
2220,2020-09-02,35,CZ031,516.0,43.0,,16.0
2221,2020-09-02,35,CZ032,449.0,37.0,,6.0
2222,2020-09-02,35,CZ041,296.0,24.0,,3.0
2223,2020-09-02,35,CZ042,441.0,26.0,,13.0
2224,2020-09-02,35,CZ051,329.0,21.0,,5.0
2225,2020-09-02,35,CZ052,464.0,20.0,,11.0
2226,2020-09-02,35,CZ053,536.0,43.0,,13.0
2227,2020-09-02,35,CZ063,383.0,23.0,,9.0
2228,2020-09-02,35,CZ064,788.0,78.0,,56.0
2229,2020-09-02,35,CZ071,397.0,19.0,,10.0
2230,2020-09-02,35,CZ072,511.0,13.0,,13.0
2231,2020-09-02,35,CZ080,1922.0,34.0,,38.0
2232,2020-09-03,35,CZ010,2622.0,184.0,1.0,88.0
2233,2020-09-03,35,CZ020,1503.0,111.0,1.0,53.0
2234,2020-09-03,35,CZ031,509.0,27.0,,16.0
2235,2020-09-03,35,CZ032,445.0,23.0,,30.0
2236,2020-09-03,35,CZ041,181.0,12.0,,1.0
2237,2020-09-03,35,CZ042,477.0,32.0,,6.0
2238,2020-09-03,35,CZ051,255.0,13.0,1.0,9.0
2239,2020-09-03,35,CZ052,465.0,14.0,1.0,8.0
2240,2020-09-03,35,CZ053,626.0,43.0,,23.0
2241,2020-09-03,35,CZ063,369.0,38.0,,22.0
2242,2020-09-03,35,CZ064,1011.0,80.0,,20.0
2243,2020-09-03,35,CZ071,462.0,17.0,,7.0
2244,2020-09-03,35,CZ072,461.0,16.0,,21.0
2245,2020-09-03,35,CZ080,1539.0,25.0,,60.0
2246,2020-09-04,35,CZ010,2918.0,201.0,1.0,86.0
2247,2020-09-04,35,CZ020,1980.0,145.0,,47.0
2248,2020-09-04,35,CZ031,715.0,51.0,,18.0
2249,2020-09-04,35,CZ032,385.0,24.0,,17.0
2250,2020-09-04,35,CZ041,276.0,17.0,,20.0
2251,2020-09-04,35,CZ042,604.0,8.0,,19.0
2252,2020-09-04,35,CZ051,363.0,21.0,,2.0
2253,2020-09-04,35,CZ052,523.0,38.0,,12.0
2254,2020-09-04,35,CZ053,667.0,33.0,,7.0
2255,2020-09-04,35,CZ063,438.0,24.0,,20.0
2256,2020-09-04,35,CZ064,1122.0,112.0,2.0,46.0
2257,2020-09-04,35,CZ071,392.0,13.0,,9.0
2258,2020-09-04,35,CZ072,579.0,28.0,,8.0
2259,2020-09-04,35,CZ080,1838.0,34.0,,22.0
2260,2020-09-05,35,CZ010,2210.0,127.0,3.0,68.0
2261,2020-09-05,35,CZ020,1375.0,89.0,1.0,10.0
2262,2020-09-05,35,CZ031,199.0,34.0,,5.0
2263,2020-09-05,35,CZ032,293.0,29.0,,10.0
2264,2020-09-05,35,CZ041,90.0,5.0,,2.0
2265,2020-09-05,35,CZ042,259.0,10.0,,9.0
2266,2020-09-05,35,CZ051,111.0,3.0,,2.0
2267,2020-09-05,35,CZ052,224.0,13.0,,2.0
2268,2020-09-05,35,CZ053,339.0,23.0,,
2269,2020-09-05,35,CZ063,290.0,43.0,,17.0
2270,2020-09-05,35,CZ064,446.0,50.0,1.0,11.0
2271,2020-09-05,35,CZ071,197.0,10.0,,
2272,2020-09-05,35,CZ072,319.0,14.0,,
2273,2020-09-05,35,CZ080,848.0,24.0,,26.0
2274,2020-09-06,35,CZ010,1792.0,167.0,,44.0
2275,2020-09-06,35,CZ020,756.0,57.0,,18.0
2276,2020-09-06,35,CZ031,158.0,9.0,,5.0
2277,2020-09-06,35,CZ032,48.0,7.0,,3.0
2278,2020-09-06,35,CZ041,30.0,,,1.0
2279,2020-09-06,35,CZ042,224.0,23.0,,3.0
2280,2020-09-06,35,CZ051,124.0,9.0,,2.0
2281,2020-09-06,35,CZ052,142.0,8.0,,5.0
2282,2020-09-06,35,CZ053,163.0,10.0,,2.0
2283,2020-09-06,35,CZ063,275.0,41.0,,21.0
2284,2020-09-06,35,CZ064,217.0,25.0,2.0,8.0
2285,2020-09-06,35,CZ071,47.0,3.0,,2.0
2286,2020-09-06,35,CZ072,48.0,2.0,,2.0
2287,2020-09-06,35,CZ080,383.0,19.0,1.0,14.0
2288,2020-09-07,36,CZ010,2926.0,135.0,,80.0
2289,2020-09-07,36,CZ020,1586.0,82.0,,47.0
2290,2020-09-07,36,CZ031,452.0,50.0,,48.0
2291,2020-09-07,36,CZ032,260.0,51.0,,27.0
2292,2020-09-07,36,CZ041,67.0,3.0,,3.0
2293,2020-09-07,36,CZ042,367.0,20.0,,11.0
2294,2020-09-07,36,CZ051,549.0,22.0,,9.0
2295,2020-09-07,36,CZ052,497.0,16.0,,14.0
2296,2020-09-07,36,CZ053,578.0,21.0,,20.0
2297,2020-09-07,36,CZ063,425.0,38.0,1.0,30.0
2298,2020-09-07,36,CZ064,1217.0,44.0,,61.0
2299,2020-09-07,36,CZ071,504.0,5.0,,22.0
2300,2020-09-07,36,CZ072,257.0,13.0,,20.0
2301,2020-09-07,36,CZ080,1488.0,39.0,1.0,27.0
2302,2020-09-08,36,CZ010,3435.0,333.0,,78.0
2303,2020-09-08,36,CZ020,2613.0,181.0,1.0,39.0
2304,2020-09-08,36,CZ031,713.0,36.0,2.0,21.0
2305,2020-09-08,36,CZ032,615.0,48.0,,20.0
2306,2020-09-08,36,CZ041,449.0,50.0,,5.0
2307,2020-09-08,36,CZ042,518.0,24.0,,19.0
2308,2020-09-08,36,CZ051,645.0,28.0,,10.0
2309,2020-09-08,36,CZ052,691.0,56.0,2.0,13.0
2310,2020-09-08,36,CZ053,723.0,49.0,,27.0
2311,2020-09-08,36,CZ063,574.0,18.0,,15.0
2312,2020-09-08,36,CZ064,1070.0,120.0,,28.0
2313,2020-09-08,36,CZ071,484.0,68.0,,31.0
2314,2020-09-08,36,CZ072,599.0,35.0,,11.0
2315,2020-09-08,36,CZ080,2021.0,44.0,,26.0
2316,2020-09-09,36,CZ010,3317.0,283.0,2.0,145.0
2317,2020-09-09,36,CZ020,2448.0,172.0,1.0,35.0
2318,2020-09-09,36,CZ031,829.0,33.0,,22.0
2319,2020-09-09,36,CZ032,646.0,61.0,,19.0
2320,2020-09-09,36,CZ041,314.0,32.0,,12.0
2321,2020-09-09,36,CZ042,661.0,36.0,,8.0
2322,2020-09-09,36,CZ051,478.0,34.0,,10.0
2323,2020-09-09,36,CZ052,736.0,52.0,,10.0
2324,2020-09-09,36,CZ053,955.0,56.0,,36.0
2325,2020-09-09,36,CZ063,471.0,54.0,,7.0
2326,2020-09-09,36,CZ064,892.0,121.0,,48.0
2327,2020-09-09,36,CZ071,440.0,25.0,,5.0
2328,2020-09-09,36,CZ072,516.0,38.0,,16.0
2329,2020-09-09,36,CZ080,1561.0,64.0,,31.0
2330,2020-09-10,36,CZ010,3580.0,331.0,,130.0
2331,2020-09-10,36,CZ020,2495.0,199.0,,93.0
2332,2020-09-10,36,CZ031,1021.0,68.0,1.0,35.0
2333,2020-09-10,36,CZ032,673.0,93.0,,37.0
2334,2020-09-10,36,CZ041,243.0,27.0,,15.0
2335,2020-09-10,36,CZ042,642.0,48.0,,18.0
2336,2020-09-10,36,CZ051,484.0,29.0,,15.0
2337,2020-09-10,36,CZ052,758.0,50.0,,18.0
2338,2020-09-10,36,CZ053,804.0,74.0,1.0,15.0
2339,2020-09-10,36,CZ063,467.0,43.0,1.0,28.0
2340,2020-09-10,36,CZ064,1122.0,94.0,1.0,76.0
2341,2020-09-10,36,CZ071,487.0,65.0,,20.0
2342,2020-09-10,36,CZ072,783.0,81.0,1.0,21.0
2343,2020-09-10,36,CZ080,1964.0,90.0,,38.0
2344,2020-09-11,36,CZ010,4509.0,287.0,,234.0
2345,2020-09-11,36,CZ020,3407.0,224.0,,103.0
2346,2020-09-11,36,CZ031,769.0,73.0,1.0,42.0
2347,2020-09-11,36,CZ032,1019.0,69.0,,40.0
2348,2020-09-11,36,CZ041,125.0,17.0,,14.0
2349,2020-09-11,36,CZ042,812.0,50.0,,52.0
2350,2020-09-11,36,CZ051,487.0,39.0,,31.0
2351,2020-09-11,36,CZ052,608.0,80.0,,23.0
2352,2020-09-11,36,CZ053,962.0,63.0,1.0,45.0
2353,2020-09-11,36,CZ063,852.0,55.0,,30.0
2354,2020-09-11,36,CZ064,1635.0,208.0,,134.0
2355,2020-09-11,36,CZ071,534.0,23.0,,20.0
2356,2020-09-11,36,CZ072,658.0,73.0,1.0,32.0
2357,2020-09-11,36,CZ080,1984.0,75.0,,68.0
2358,2020-09-12,36,CZ010,3671.0,435.0,1.0,239.0
2359,2020-09-12,36,CZ020,2307.0,244.0,1.0,99.0
2360,2020-09-12,36,CZ031,603.0,65.0,,34.0
2361,2020-09-12,36,CZ032,585.0,93.0,,27.0
2362,2020-09-12,36,CZ041,399.0,37.0,,6.0
2363,2020-09-12,36,CZ042,664.0,48.0,,21.0
2364,2020-09-12,36,CZ051,591.0,44.0,,24.0
2365,2020-09-12,36,CZ052,578.0,20.0,1.0,17.0
2366,2020-09-12,36,CZ053,559.0,112.0,1.0,28.0
2367,2020-09-12,36,CZ063,515.0,51.0,2.0,28.0
2368,2020-09-12,36,CZ064,609.0,98.0,,115.0
2369,2020-09-12,36,CZ071,293.0,46.0,,9.0
2370,2020-09-12,36,CZ072,633.0,88.0,,10.0
2371,2020-09-12,36,CZ080,1054.0,46.0,,67.0
2372,2020-09-13,36,CZ010,2205.0,257.0,3.0,225.0
2373,2020-09-13,36,CZ020,1122.0,149.0,,138.0
2374,2020-09-13,36,CZ031,407.0,18.0,,51.0
2375,2020-09-13,36,CZ032,344.0,48.0,,39.0
2376,2020-09-13,36,CZ041,68.0,5.0,,6.0
2377,2020-09-13,36,CZ042,309.0,18.0,,11.0
2378,2020-09-13,36,CZ051,164.0,5.0,,16.0
2379,2020-09-13,36,CZ052,360.0,38.0,,14.0
2380,2020-09-13,36,CZ053,336.0,32.0,1.0,39.0
2381,2020-09-13,36,CZ063,270.0,16.0,,25.0
2382,2020-09-13,36,CZ064,265.0,54.0,,88.0
2383,2020-09-13,36,CZ071,184.0,33.0,,13.0
2384,2020-09-13,36,CZ072,160.0,20.0,1.0,12.0
2385,2020-09-13,36,CZ080,714.0,51.0,,26.0
2386,2020-09-14,37,CZ010,3924.0,263.0,1.0,252.0
2387,2020-09-14,37,CZ020,2873.0,140.0,1.0,176.0
2388,2020-09-14,37,CZ031,466.0,14.0,1.0,38.0
2389,2020-09-14,37,CZ032,1413.0,52.0,,38.0
2390,2020-09-14,37,CZ041,227.0,17.0,,12.0
2391,2020-09-14,37,CZ042,438.0,59.0,,14.0
2392,2020-09-14,37,CZ051,571.0,45.0,,37.0
2393,2020-09-14,37,CZ052,886.0,28.0,1.0,42.0
2394,2020-09-14,37,CZ053,1083.0,59.0,1.0,52.0
2395,2020-09-14,37,CZ063,560.0,50.0,,46.0
2396,2020-09-14,37,CZ064,1473.0,79.0,,111.0
2397,2020-09-14,37,CZ071,525.0,61.0,,42.0
2398,2020-09-14,37,CZ072,411.0,23.0,1.0,62.0
2399,2020-09-14,37,CZ080,2039.0,69.0,,52.0
2400,2020-09-15,37,CZ010,4311.0,277.0,,162.0
2401,2020-09-15,37,CZ020,3324.0,195.0,3.0,111.0
2402,2020-09-15,37,CZ031,1022.0,76.0,,11.0
2403,2020-09-15,37,CZ032,923.0,74.0,,22.0
2404,2020-09-15,37,CZ041,742.0,92.0,2.0,22.0
2405,2020-09-15,37,CZ042,646.0,98.0,,25.0
2406,2020-09-15,37,CZ051,955.0,83.0,,15.0
2407,2020-09-15,37,CZ052,1002.0,99.0,,11.0
2408,2020-09-15,37,CZ053,995.0,74.0,3.0,24.0
2409,2020-09-15,37,CZ063,732.0,57.0,2.0,49.0
2410,2020-09-15,37,CZ064,1398.0,216.0,,39.0
2411,2020-09-15,37,CZ071,598.0,63.0,,15.0
2412,2020-09-15,37,CZ072,1022.0,103.0,,10.0
2413,2020-09-15,37,CZ080,1987.0,66.0,,26.0
2414,2020-09-16,37,CZ010,4041.0,476.0,,100.0
2415,2020-09-16,37,CZ020,2954.0,262.0,2.0,57.0
2416,2020-09-16,37,CZ031,1248.0,121.0,,18.0
2417,2020-09-16,37,CZ032,963.0,129.0,1.0,21.0
2418,2020-09-16,37,CZ041,548.0,69.0,,5.0
2419,2020-09-16,37,CZ042,958.0,80.0,,21.0
2420,2020-09-16,37,CZ051,798.0,82.0,,14.0
2421,2020-09-16,37,CZ052,1001.0,81.0,,9.0
2422,2020-09-16,37,CZ053,1073.0,67.0,1.0,12.0
2423,2020-09-16,37,CZ063,808.0,86.0,1.0,20.0
2424,2020-09-16,37,CZ064,1559.0,115.0,1.0,21.0
2425,2020-09-16,37,CZ071,780.0,76.0,,12.0
2426,2020-09-16,37,CZ072,765.0,157.0,1.0,6.0
2427,2020-09-16,37,CZ080,2317.0,185.0,,19.0
2428,2020-09-17,37,CZ010,5733.0,716.0,3.0,218.0
2429,2020-09-17,37,CZ020,3562.0,395.0,,133.0
2430,2020-09-17,37,CZ031,1065.0,118.0,,66.0
2431,2020-09-17,37,CZ032,1200.0,158.0,,55.0
2432,2020-09-17,37,CZ041,168.0,35.0,,22.0
2433,2020-09-17,37,CZ042,1159.0,199.0,,18.0
2434,2020-09-17,37,CZ051,583.0,102.0,,14.0
2435,2020-09-17,37,CZ052,1031.0,113.0,,24.0
2436,2020-09-17,37,CZ053,1094.0,110.0,1.0,33.0
2437,2020-09-17,37,CZ063,858.0,136.0,,37.0
2438,2020-09-17,37,CZ064,1639.0,214.0,1.0,146.0
2439,2020-09-17,37,CZ071,818.0,125.0,,23.0
2440,2020-09-17,37,CZ072,1359.0,198.0,1.0,30.0
2441,2020-09-17,37,CZ080,2467.0,189.0,1.0,44.0
2442,2020-09-18,37,CZ010,4439.0,396.0,1.0,299.0
2443,2020-09-18,37,CZ020,3430.0,326.0,1.0,196.0
2444,2020-09-18,37,CZ031,1069.0,116.0,1.0,50.0
2445,2020-09-18,37,CZ032,1151.0,120.0,,85.0
2446,2020-09-18,37,CZ041,512.0,64.0,,26.0
2447,2020-09-18,37,CZ042,1012.0,116.0,,24.0
2448,2020-09-18,37,CZ051,747.0,100.0,,40.0
2449,2020-09-18,37,CZ052,1130.0,38.0,,39.0
2450,2020-09-18,37,CZ053,820.0,85.0,,46.0
2451,2020-09-18,37,CZ063,726.0,76.0,1.0,30.0
2452,2020-09-18,37,CZ064,1480.0,164.0,4.0,87.0
2453,2020-09-18,37,CZ071,739.0,99.0,,37.0
2454,2020-09-18,37,CZ072,898.0,87.0,1.0,29.0
2455,2020-09-18,37,CZ080,2441.0,94.0,3.0,58.0
2456,2020-09-19,37,CZ010,4130.0,406.0,,290.0
2457,2020-09-19,37,CZ020,2581.0,217.0,1.0,163.0
2458,2020-09-19,37,CZ031,762.0,113.0,,52.0
2459,2020-09-19,37,CZ032,705.0,72.0,,80.0
2460,2020-09-19,37,CZ041,72.0,37.0,,19.0
2461,2020-09-19,37,CZ042,519.0,61.0,,45.0
2462,2020-09-19,37,CZ051,708.0,119.0,,31.0
2463,2020-09-19,37,CZ052,673.0,76.0,,46.0
2464,2020-09-19,37,CZ053,879.0,71.0,3.0,51.0
2465,2020-09-19,37,CZ063,426.0,60.0,,32.0
2466,2020-09-19,37,CZ064,869.0,284.0,3.0,125.0
2467,2020-09-19,37,CZ071,321.0,51.0,,16.0
2468,2020-09-19,37,CZ072,674.0,85.0,1.0,25.0
2469,2020-09-19,37,CZ080,1611.0,121.0,,72.0
2470,2020-09-20,37,CZ010,3268.0,217.0,1.0,313.0
2471,2020-09-20,37,CZ020,2061.0,150.0,1.0,180.0
2472,2020-09-20,37,CZ031,293.0,5.0,,79.0
2473,2020-09-20,37,CZ032,575.0,48.0,,78.0
2474,2020-09-20,37,CZ041,327.0,36.0,,26.0
2475,2020-09-20,37,CZ042,359.0,48.0,1.0,42.0
2476,2020-09-20,37,CZ051,432.0,36.0,,21.0
2477,2020-09-20,37,CZ052,431.0,32.0,,25.0
2478,2020-09-20,37,CZ053,346.0,9.0,1.0,51.0
2479,2020-09-20,37,CZ063,312.0,40.0,,64.0
2480,2020-09-20,37,CZ064,365.0,105.0,1.0,124.0
2481,2020-09-20,37,CZ071,210.0,22.0,,33.0
2482,2020-09-20,37,CZ072,476.0,72.0,1.0,58.0
2483,2020-09-20,37,CZ080,862.0,36.0,,93.0
2484,2020-09-21,38,CZ010,3608.0,262.0,5.0,416.0
2485,2020-09-21,38,CZ020,3296.0,204.0,3.0,238.0
2486,2020-09-21,38,CZ031,946.0,62.0,1.0,61.0
2487,2020-09-21,38,CZ032,988.0,76.0,1.0,105.0
2488,2020-09-21,38,CZ041,564.0,36.0,,43.0
2489,2020-09-21,38,CZ042,937.0,102.0,2.0,78.0
2490,2020-09-21,38,CZ051,700.0,37.0,,33.0
2491,2020-09-21,38,CZ052,848.0,52.0,,51.0
2492,2020-09-21,38,CZ053,892.0,75.0,,63.0
2493,2020-09-21,38,CZ063,640.0,87.0,1.0,78.0
2494,2020-09-21,38,CZ064,1905.0,105.0,,154.0
2495,2020-09-21,38,CZ071,615.0,94.0,,65.0
2496,2020-09-21,38,CZ072,814.0,53.0,2.0,118.0
2497,2020-09-21,38,CZ080,2040.0,77.0,,72.0
2498,2020-09-22,38,CZ010,4457.0,460.0,3.0,309.0
2499,2020-09-22,38,CZ020,3571.0,300.0,2.0,214.0
2500,2020-09-22,38,CZ031,1234.0,135.0,,35.0
2501,2020-09-22,38,CZ032,1126.0,145.0,1.0,65.0
2502,2020-09-22,38,CZ041,338.0,42.0,1.0,23.0
2503,2020-09-22,38,CZ042,891.0,104.0,,45.0
2504,2020-09-22,38,CZ051,1157.0,92.0,,45.0
2505,2020-09-22,38,CZ052,1164.0,97.0,,37.0
2506,2020-09-22,38,CZ053,1350.0,110.0,1.0,23.0
2507,2020-09-22,38,CZ063,748.0,70.0,1.0,27.0
2508,2020-09-22,38,CZ064,1542.0,289.0,,66.0
2509,2020-09-22,38,CZ071,616.0,85.0,,31.0
2510,2020-09-22,38,CZ072,734.0,71.0,1.0,53.0
2511,2020-09-22,38,CZ080,2539.0,163.0,,42.0
2512,2020-09-23,38,CZ010,4339.0,386.0,2.0,223.0
2513,2020-09-23,38,CZ020,3106.0,231.0,4.0,171.0
2514,2020-09-23,38,CZ031,1024.0,103.0,,42.0
2515,2020-09-23,38,CZ032,1109.0,135.0,1.0,48.0
2516,2020-09-23,38,CZ041,754.0,71.0,4.0,6.0
2517,2020-09-23,38,CZ042,1337.0,149.0,3.0,24.0
2518,2020-09-23,38,CZ051,701.0,103.0,1.0,13.0
2519,2020-09-23,38,CZ052,857.0,71.0,,35.0
2520,2020-09-23,38,CZ053,994.0,93.0,1.0,68.0
2521,2020-09-23,38,CZ063,768.0,120.0,,45.0
2522,2020-09-23,38,CZ064,1794.0,201.0,3.0,55.0
2523,2020-09-23,38,CZ071,850.0,113.0,1.0,23.0
2524,2020-09-23,38,CZ072,1347.0,120.0,,37.0
2525,2020-09-23,38,CZ080,2585.0,146.0,2.0,50.0
2526,2020-09-24,38,CZ010,5025.0,454.0,1.0,314.0
2527,2020-09-24,38,CZ020,3422.0,400.0,1.0,217.0
2528,2020-09-24,38,CZ031,1106.0,136.0,1.0,66.0
2529,2020-09-24,38,CZ032,1095.0,134.0,,127.0
2530,2020-09-24,38,CZ041,499.0,56.0,1.0,22.0
2531,2020-09-24,38,CZ042,1085.0,147.0,,64.0
2532,2020-09-24,38,CZ051,721.0,80.0,,46.0
2533,2020-09-24,38,CZ052,869.0,59.0,,102.0
2534,2020-09-24,38,CZ053,1102.0,104.0,2.0,72.0
2535,2020-09-24,38,CZ063,926.0,135.0,,41.0
2536,2020-09-24,38,CZ064,2067.0,367.0,1.0,191.0
2537,2020-09-24,38,CZ071,969.0,156.0,,79.0
2538,2020-09-24,38,CZ072,942.0,144.0,3.0,91.0
2539,2020-09-24,38,CZ080,2506.0,159.0,,92.0
2540,2020-09-25,38,CZ010,3850.0,515.0,2.0,371.0
2541,2020-09-25,38,CZ020,3079.0,452.0,2.0,304.0
2542,2020-09-25,38,CZ031,1272.0,140.0,3.0,95.0
2543,2020-09-25,38,CZ032,980.0,173.0,,82.0
2544,2020-09-25,38,CZ041,528.0,42.0,,72.0
2545,2020-09-25,38,CZ042,1235.0,197.0,,114.0
2546,2020-09-25,38,CZ051,815.0,92.0,,114.0
2547,2020-09-25,38,CZ052,1136.0,66.0,,62.0
2548,2020-09-25,38,CZ053,1127.0,118.0,,52.0
2549,2020-09-25,38,CZ063,890.0,144.0,1.0,50.0
2550,2020-09-25,38,CZ064,1648.0,288.0,,226.0
2551,2020-09-25,38,CZ071,1344.0,263.0,1.0,90.0
2552,2020-09-25,38,CZ072,1423.0,185.0,1.0,151.0
2553,2020-09-25,38,CZ080,2941.0,187.0,,147.0
2554,2020-09-26,38,CZ010,3683.0,470.0,2.0,431.0
2555,2020-09-26,38,CZ020,2433.0,274.0,2.0,217.0
2556,2020-09-26,38,CZ031,849.0,97.0,2.0,99.0
2557,2020-09-26,38,CZ032,871.0,90.0,1.0,80.0
2558,2020-09-26,38,CZ041,276.0,25.0,5.0,33.0
2559,2020-09-26,38,CZ042,862.0,100.0,,101.0
2560,2020-09-26,38,CZ051,763.0,80.0,,63.0
2561,2020-09-26,38,CZ052,481.0,71.0,,54.0
2562,2020-09-26,38,CZ053,755.0,76.0,,68.0
2563,2020-09-26,38,CZ063,485.0,86.0,,51.0
2564,2020-09-26,38,CZ064,916.0,179.0,1.0,185.0
2565,2020-09-26,38,CZ071,470.0,121.0,1.0,40.0
2566,2020-09-26,38,CZ072,748.0,119.0,1.0,79.0
2567,2020-09-26,38,CZ080,1280.0,143.0,1.0,162.0
2568,2020-09-27,38,CZ010,2333.0,323.0,5.0,583.0
2569,2020-09-27,38,CZ020,2153.0,254.0,2.0,235.0
2570,2020-09-27,38,CZ031,126.0,11.0,,108.0
2571,2020-09-27,38,CZ032,573.0,53.0,,106.0
2572,2020-09-27,38,CZ041,239.0,3.0,1.0,30.0
2573,2020-09-27,38,CZ042,555.0,94.0,,141.0
2574,2020-09-27,38,CZ051,478.0,41.0,1.0,76.0
2575,2020-09-27,38,CZ052,1002.0,114.0,1.0,48.0
2576,2020-09-27,38,CZ053,274.0,22.0,1.0,142.0
2577,2020-09-27,38,CZ063,379.0,62.0,,82.0
2578,2020-09-27,38,CZ064,459.0,94.0,3.0,193.0
2579,2020-09-27,38,CZ071,175.0,14.0,1.0,34.0
2580,2020-09-27,38,CZ072,321.0,65.0,,116.0
2581,2020-09-27,38,CZ080,1199.0,123.0,1.0,128.0
2582,2020-09-28,39,CZ010,2339.0,243.0,2.0,392.0
2583,2020-09-28,39,CZ020,1843.0,243.0,4.0,261.0
2584,2020-09-28,39,CZ031,173.0,39.0,2.0,94.0
2585,2020-09-28,39,CZ032,601.0,52.0,1.0,117.0
2586,2020-09-28,39,CZ041,316.0,36.0,,39.0
2587,2020-09-28,39,CZ042,272.0,31.0,,138.0
2588,2020-09-28,39,CZ051,451.0,50.0,1.0,105.0
2589,2020-09-28,39,CZ052,374.0,16.0,,130.0
2590,2020-09-28,39,CZ053,658.0,67.0,,68.0
2591,2020-09-28,39,CZ063,654.0,91.0,1.0,90.0
2592,2020-09-28,39,CZ064,1242.0,70.0,,242.0
2593,2020-09-28,39,CZ071,453.0,80.0,,64.0
2594,2020-09-28,39,CZ072,1120.0,147.0,,104.0
2595,2020-09-28,39,CZ080,1384.0,85.0,,126.0
2596,2020-09-29,39,CZ010,3702.0,366.0,3.0,395.0
2597,2020-09-29,39,CZ020,2650.0,280.0,3.0,297.0
2598,2020-09-29,39,CZ031,599.0,71.0,1.0,74.0
2599,2020-09-29,39,CZ032,866.0,126.0,3.0,60.0
2600,2020-09-29,39,CZ041,315.0,26.0,3.0,62.0
2601,2020-09-29,39,CZ042,788.0,89.0,3.0,93.0
2602,2020-09-29,39,CZ051,671.0,56.0,,132.0
2603,2020-09-29,39,CZ052,833.0,82.0,,80.0
2604,2020-09-29,39,CZ053,779.0,90.0,,70.0
2605,2020-09-29,39,CZ063,675.0,106.0,1.0,31.0
2606,2020-09-29,39,CZ064,1799.0,208.0,2.0,91.0
2607,2020-09-29,39,CZ071,1018.0,181.0,1.0,108.0
2608,2020-09-29,39,CZ072,862.0,144.0,,106.0
2609,2020-09-29,39,CZ080,2256.0,96.0,1.0,128.0
2610,2020-09-30,39,CZ010,3870.0,518.0,1.0,257.0
2611,2020-09-30,39,CZ020,2807.0,406.0,2.0,301.0
2612,2020-09-30,39,CZ031,1146.0,132.0,3.0,47.0
2613,2020-09-30,39,CZ032,1031.0,147.0,,52.0
2614,2020-09-30,39,CZ041,414.0,53.0,4.0,48.0
2615,2020-09-30,39,CZ042,1080.0,146.0,,53.0
2616,2020-09-30,39,CZ051,902.0,113.0,,46.0
2617,2020-09-30,39,CZ052,1056.0,109.0,,72.0
2618,2020-09-30,39,CZ053,1104.0,106.0,2.0,63.0
2619,2020-09-30,39,CZ063,782.0,139.0,,86.0
2620,2020-09-30,39,CZ064,1544.0,346.0,3.0,44.0
2621,2020-09-30,39,CZ071,927.0,169.0,1.0,102.0
2622,2020-09-30,39,CZ072,981.0,199.0,,83.0
2623,2020-09-30,39,CZ080,2612.0,271.0,,50.0
2624,2020-10-01,39,CZ010,4865.0,659.0,2.0,366.0
2625,2020-10-01,39,CZ020,3868.0,560.0,4.0,403.0
2626,2020-10-01,39,CZ031,1223.0,169.0,2.0,75.0
2627,2020-10-01,39,CZ032,1026.0,169.0,1.0,113.0
2628,2020-10-01,39,CZ041,420.0,54.0,4.0,41.0
2629,2020-10-01,39,CZ042,954.0,179.0,3.0,102.0
2630,2020-10-01,39,CZ051,748.0,100.0,,58.0
2631,2020-10-01,39,CZ052,1074.0,94.0,,74.0
2632,2020-10-01,39,CZ053,922.0,137.0,1.0,89.0
2633,2020-10-01,39,CZ063,787.0,170.0,2.0,114.0
2634,2020-10-01,39,CZ064,2059.0,390.0,2.0,251.0
2635,2020-10-01,39,CZ071,987.0,235.0,3.0,85.0
2636,2020-10-01,39,CZ072,1126.0,224.0,2.0,101.0
2637,2020-10-01,39,CZ080,2843.0,302.0,3.0,102.0
2638,2020-10-02,39,CZ010,4088.0,524.0,2.0,519.0
2639,2020-10-02,39,CZ020,3299.0,521.0,3.0,393.0
2640,2020-10-02,39,CZ031,1368.0,182.0,3.0,142.0
2641,2020-10-02,39,CZ032,1388.0,193.0,,163.0
2642,2020-10-02,39,CZ041,426.0,53.0,,41.0
2643,2020-10-02,39,CZ042,1257.0,251.0,2.0,139.0
2644,2020-10-02,39,CZ051,672.0,135.0,1.0,92.0
2645,2020-10-02,39,CZ052,1150.0,115.0,1.0,104.0
2646,2020-10-02,39,CZ053,1040.0,159.0,2.0,128.0
